"","cancertype","Gene","n_ESig3","n_ESig4","p_ks.test","median_ESig3","median_ESig4","p_fisher","p_ks_adj","p_fisher_adj","significant_ks","significant_fisher","direction_ks","direction_fisher","logP_direction_ks","logP_direction_fisher","color_ks","color_fisher","n_sample","Pathway","cancertype_new"
"117","All","ERBB4",123,74,1.01310007538657e-06,0.706515500189349,0.969640854311382,0.000586308197879817,2.21107242730354e-06,0.00213787989226909,1,1,"""sig4""^""HI""","""sig3""^""HI""",5.65539703116028,-2.67001669743874,"black","black",2523,"RTK signaling","All"
"118","All","GNAS",243,135,0,0.721191406364596,0.987282836162809,2.90817594442811e-08,1e-05,1e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-5,"black","black",2523,"Other signaling","All"
"119","All","PLCB4",98,59,2.98034079417864e-05,0.715215366253149,0.952572001719444,0.00230551453067074,5.24189351446714e-05,0.00656522709210049,1,1,"""sig4""^""HI""","""sig3""^""HI""",4.28051180569942,-2.18275024700933,"black","black",2523,"Other signaling","All"
"120","All","SMAD4",426,366,0,0.716852919920319,0.961615415839654,0.0354936119888464,1e-05,0.0655098147201548,1,0,"""sig4""^""HI""","""sig3""^""HI""",5,-1.18369362887104,"black","grey",2523,"TGFB signaling","All"
"121","All","AR",51,33,3.0824705994803e-05,0.688811968255459,0.972361529031539,0.062900026518187,5.38981701312637e-05,0.104483932938544,1,0,"""sig4""^""HI""","""sig3""^""HI""",4.26842597906901,-0.98095048823822,"black","grey",2523,NA,"All"
"122","All","DNMT3A",165,114,9.77051772821369e-11,0.756249736182036,1,0.00267020658413831,1e-05,0.00739251637645699,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-2.13120770471905,"black","black",2523,"Epigenetics DNA modifiers","All"
"123","All","RPS6KA3",53,17,0.0190921338757565,0.69390006239005,0.962754980974022,1.91187587606449e-05,0.0224745985387842,0.000100289629288295,1,1,"""sig4""^""HI""","""sig3""^""HI""",1.64830805727873,-3.99874397401577,"black","black",2523,"MAPK signaling","All"
"124","All","EPHA2",162,156,0,0.726730545801782,1,0.77900900681793,1e-05,0.856337106759416,1,0,"""sig4""^""HI""","""sig3""^""HI""",5,-0.0673552367423219,"black","grey",2523,"RTK signaling","All"
"125","All","FLT3",68,30,0.000994037552681126,0.727235359898414,1,0.000155414525235991,0.0013824057127984,0.000654492155571286,1,1,"""sig4""^""HI""","""sig3""^""HI""",2.85936448013739,-3.18409555432716,"black","black",2523,"RTK signaling","All"
"126","All","MECOM",66,60,6.9755533838034e-07,0.739551692467846,1,0.656045091174091,1.53359592776266e-06,0.748692680385699,1,0,"""sig4""^""HI""","""sig3""^""HI""",5.81428905333328,-0.12569641274299,"black","grey",2523,"Transcription factor","All"
"127","All","PHF6",35,17,1.79522234510232e-05,0.61270114898814,1,0.017514250578977,3.23356313967225e-05,0.0353835197507711,1,1,"""sig4""^""HI""","""sig3""^""HI""",4.49031865444981,-1.45119896813895,"black","black",2523,NA,"All"
"128","All","PLXNB2",77,55,8.53852669235877e-06,0.731391088075431,1,0.06705237802029,1.62612705797151e-05,0.109505384178618,1,0,"""sig4""^""HI""","""sig3""^""HI""",4.78884552367425,-0.960564526836859,"black","grey",2523,"Other signaling","All"
"129","All","RNF111",53,25,2.76255652742474e-06,0.657755524604271,0.983609724384654,0.00202584882330817,5.65756439520546e-06,0.00593851762910924,1,1,"""sig4""^""HI""","""sig3""^""HI""",5.24737049414332,-2.22632194994171,"black","black",2523,"Immune signaling","All"
"130","All","SIN3A",140,68,1.11022302462516e-16,0.665501640724428,1,6.55270308177586e-07,1e-05,4.87105438052177e-06,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-5.31237702193127,"black","black",2523,"Chromatin histone modifiers","All"
"131","All","ZBTB20",71,53,7.10407995019313e-06,0.71892080511963,1,0.126356056800545,1.37039993877919e-05,0.183400296035743,1,0,"""sig4""^""HI""","""sig3""^""HI""",4.86315266944408,-0.736599967648628,"black","grey",2523,"Transcription factor","All"
"132","All","ABL1",53,34,2.86695528961545e-06,0.66199754842653,0.980211943645486,0.0529356881558973,5.83142606527224e-06,0.0891251099471423,1,0,"""sig4""^""HI""","""sig3""^""HI""",5.23422522627974,-1.04999992138235,"black","grey",2523,NA,"All"
"133","All","JAK2",56,23,0.000134948827403725,0.664897937972997,0.925925925925926,0.000262692981666671,0.000219483674472888,0.00100698976305557,1,1,"""sig4""^""HI""","""sig3""^""HI""",3.65859777769985,-2.99697494441269,"black","black",2523,NA,"All"
"134","All","ALK",79,57,1.68974167991109e-10,0.68720891680905,0.978669864780251,0.0712273974514585,1e-05,0.113887656887626,1,0,"""sig4""^""HI""","""sig3""^""HI""",5,-0.943523342084817,"black","grey",2523,NA,"All"
"135","All","BRCA1",180,123,0,0.669172050548809,1,0.00124362290775526,1e-05,0.00395577924913641,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-2.4027679520488,"black","black",2523,"Genome integrity","All"
"136","All","CUL3",228,144,0,0.672881819627484,1,1.51991216122626e-05,1e-05,8.1152452894045e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-4.09069834876136,"black","black",2523,"Protein homeostasis/ubiquitination","All"
"137","All","EEF2",51,23,6.442991771205e-05,0.739344242405413,1,0.00151228853487148,0.000110083116548017,0.00463340705162923,1,1,"""sig4""^""HI""","""sig3""^""HI""",3.95827928368299,-2.33409954471137,"black","black",2523,"Protein homeostasis/ubiquitination","All"
"138","All","EPAS1",45,27,0.000627655263220284,0.659502942802279,0.927224123253049,0.044321049314135,0.000911014192732354,0.0770464752611998,1,0,"""sig4""^""HI""","""sig3""^""HI""",3.04047485708043,-1.11324722468892,"black","grey",2523,"Transcription factor","All"
"139","All","TLR4",79,66,1.57192959759911e-08,0.701065816974934,0.984346687903118,0.318759313477043,1e-05,0.412593223937818,1,0,"""sig4""^""HI""","""sig3""^""HI""",5,-0.384477908768538,"black","grey",2523,NA,"All"
"140","All","ARAF",45,15,0.000607078276140705,0.680055160174872,1,0.000134120169615115,0.000885445875932053,0.0005836544975313,1,1,"""sig4""^""HI""","""sig3""^""HI""",3.05283798049587,-3.23384416353645,"black","black",2523,NA,"All"
"141","All","ASXL1",146,76,0,0.708967933891776,1,2.99488167361717e-06,1e-05,1.94667308785116e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-4.71070697506596,"black","black",2523,"Chromatin other","All"
"142","All","RUNX1",144,87,1.95473426334303e-08,0.749361540524052,0.970844901038078,0.000211900849081899,1e-05,0.000846658760459071,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-3.07229159357811,"black","black",2523,"Transcription factor","All"
"143","All","CASP8",300,170,0,0.70641086244681,0.937403268476938,2.01271111648347e-09,1e-05,1e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-5,"black","black",2523,"Apoptosis","All"
"144","All","NRAS",396,385,0,0.823109671451094,1,0.719809261160173,1e-05,0.805810282596583,1,0,"""sig4""^""HI""","""sig3""^""HI""",5,-0.0937671950681879,"black","grey",2523,"MAPK signaling","All"
"145","All","PTPRC",95,61,0.000215691896964354,0.712601747951121,0.977208410414424,0.00800078499944066,0.000339430932591273,0.0184386624841227,1,1,"""sig4""^""HI""","""sig3""^""HI""",3.46924858263837,-1.73427058527981,"black","black",2523,NA,"All"
"146","All","BCL2L11",33,15,0.054275031223372,0.759187151030348,0.925738181274535,0.0132690143931801,0.0610083997586024,0.0285427000256176,0,1,"""sig4""^""HI""","""sig3""^""HI""",1.21461036633892,-1.54450494675175,"grey","black",2523,"Apoptosis","All"
"147","All","EZH2",42,23,0.000198190342169391,0.620080577041168,0.925925925925926,0.0247815073887051,0.000313539218564275,0.0474978891616848,1,1,"""sig4""^""HI""","""sig3""^""HI""",3.50370812838742,-1.32332569028676,"black","black",2523,NA,"All"
"148","All","RFC1",48,31,0.000288361363597112,0.737208645639838,0.988535163186619,0.0710904831676448,0.000444433235647095,0.113887656887626,1,0,"""sig4""^""HI""","""sig3""^""HI""",3.35219347106686,-0.943523342084817,"black","grey",2523,"Genome integrity","All"
"149","All","RXRA",43,14,0.16849573805237,0.761215972373877,1,0.000153468427792231,0.178021998860985,0.000654492155571286,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.749526326940554,-3.18409555432716,"grey","black",2523,"Transcription factor","All"
"150","All","SMC3",45,27,1.18283842831524e-06,0.636692768445212,0.970705909302186,0.044321049314135,2.54437906522487e-06,0.0770464752611998,1,0,"""sig4""^""HI""","""sig3""^""HI""",5.59441818639165,-1.11324722468892,"black","grey",2523,NA,"All"
"151","All","AXIN2",61,26,0.000551079150937661,0.728589527739166,0.979749904048965,0.000222786842262928,0.000815706267972082,0.000876490339955467,1,1,"""sig4""^""HI""","""sig3""^""HI""",3.0884662005159,-3.05725286602444,"black","black",2523,NA,"All"
"152","All","BAP1",483,273,0,0.743945896752184,0.985890594616243,1.73388720508996e-14,1e-05,1e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-5,"black","black",2523,"Protein homeostasis/ubiquitination","All"
"153","All","FGFR1",54,28,0.00125780815762655,0.702127265254284,1,0.00542358341420023,0.00171728145721616,0.0136273230323182,1,1,"""sig4""^""HI""","""sig3""^""HI""",2.76515851945858,-1.86558944911584,"black","black",2523,NA,"All"
"154","All","FOXA1",164,160,4.62596627670564e-12,0.75044700688796,1,0.867525805893979,1e-05,0.923096853958362,1,0,"""sig4""^""HI""","""sig3""^""HI""",5,-0.034752729165965,"black","grey",2523,"Transcription factor","All"
"155","All","LATS2",50,25,0.0658601406622623,0.769192636608931,0.922148467875537,0.00521730929643405,0.0723977281544722,0.0132201311833371,0,1,"""sig4""^""HI""","""sig3""^""HI""",1.14027506177878,-1.87876423532566,"grey","black",2523,"Other signaling","All"
"156","All","WT1",86,86,0.000219725418423744,0.766476315512197,0.949653286309272,1,0.000343968063396332,1,1,0,"""sig4""^""HI""","""sig4""^""HI""",3.46348187875003,0,"black","grey",2523,"Transcription factor","All"
"157","All","ACVR1",25,17,0.0118188743097756,0.69010045425686,0.944285641427916,0.279889865537648,0.0144829648304217,0.371942532425586,1,0,"""sig4""^""HI""","""sig3""^""HI""",1.83914252393385,-0.429524156296687,"black","grey",2523,"TGFB signaling","All"
"158","All","ASXL2",154,78,1.47938328254327e-11,0.72045844933388,1,6.67937222747133e-07,1e-05,4.87105438052177e-06,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-5.31237702193127,"black","black",2523,"Chromatin other","All"
"159","All","CYLD",45,34,0.00764912675040097,0.718821013198665,0.963378192913521,0.260301989214409,0.00956940961661042,0.353355546122744,1,0,"""sig4""^""HI""","""sig3""^""HI""",2.01911485513407,-0.451788087788905,"black","grey",2523,"Protein homeostasis/ubiquitination","All"
"160","All","MSH3",43,23,0.000537641136303169,0.667775268555338,0.94681378032022,0.0186319933434761,0.000799774625645013,0.0371397733979957,1,1,"""sig4""^""HI""","""sig3""^""HI""",3.0970323787936,-1.430160750362,"black","black",2523,NA,"All"
"161","All","SF3B1",340,150,0,0.678013084410369,0.984095684211967,4.62843417345356e-18,1e-05,1e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-5,"black","black",2523,"Splicing","All"
"162","All","TBL1XR1",34,24,0.0212124057766903,0.74367929166041,0.975047259148533,0.236957878061589,0.024872585596982,0.328011136761181,1,0,"""sig4""^""HI""","""sig3""^""HI""",1.60427906587062,-0.484111410703508,"black","grey",2523,NA,"All"
"163","All","LZTR1",96,72,9.85966863709109e-12,0.763148001079285,0.991665234923522,0.0755083419983742,1e-05,0.119979127685499,1,0,"""sig4""^""HI""","""sig3""^""HI""",5,-0.920894299947752,"black","grey",2523,"Transcription factor","All"
"164","All","PIK3CB",51,27,0.000600269690853028,0.732434450939991,0.958637757061196,0.00875468010232272,0.000879807046887526,0.0198306768984431,1,1,"""sig4""^""HI""","""sig3""^""HI""",3.05561256382755,-1.70266246137506,"black","black",2523,NA,"All"
"165","All","SOX9",82,60,0.000372802028624997,0.819000889189902,0.962271708950353,0.077515374615018,0.000562968719994314,0.121984721104686,1,0,"""sig4""^""HI""","""sig3""^""HI""",3.24951573500879,-0.913694562402843,"black","grey",2523,"Transcription factor","All"
"166","All","TBX3",94,60,6.74338843098532e-07,0.701843704853998,0.974577366183764,0.00759793912733124,1.49353565989971e-06,0.0177483109302503,1,1,"""sig4""^""HI""","""sig3""^""HI""",5.82578440365056,-1.75084297154275,"black","black",2523,"Transcription factor","All"
"167","All","PTPN11",105,48,7.39857164422375e-09,0.671858093349706,0.898767572677093,4.64631760686338e-06,1e-05,2.7784979289043e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-4.55618992260211,"black","black",2523,"Other signaling","All"
"168","All","TCF7L2",46,31,3.16674375850923e-05,0.762535294656829,1,0.109926037758523,5.50497897554802e-05,0.162712303414843,1,0,"""sig4""^""HI""","""sig3""^""HI""",4.25924433533363,-0.788579606847074,"black","grey",2523,"Wnt/B-catenin signaling","All"
"169","All","ACVR1B",40,23,0.000753298633816013,0.733441845400051,1,0.0429138350511157,0.00106747057588146,0.0759244773981278,1,0,"""sig4""^""HI""","""sig3""^""HI""",2.97164408717735,-1.11961818872666,"black","grey",2523,"TGFB signaling","All"
"170","All","MLH1",42,30,0.000440899284114837,0.744757092546964,0.937168878848644,0.194399872306649,0.000662456713318273,0.274177178394755,1,0,"""sig4""^""HI""","""sig3""^""HI""",3.17884249441937,-0.561968697284313,"black","grey",2523,NA,"All"
"171","All","HGF",55,55,1.56456286926066e-07,0.747993251751662,0.948480055551269,1,1e-05,1,1,0,"""sig4""^""HI""","""sig4""^""HI""",5,0,"black","grey",2523,NA,"All"
"172","All","NFE2L2",456,376,0,0.739601754283475,1,0.00599398059922453,1e-05,0.0148115718939515,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-1.82939884906531,"black","black",2523,"Transcription factor","All"
"173","All","CUL1",76,54,1.80377934810849e-12,0.664262655005434,0.952460556271991,0.0649723816414592,1e-05,0.106740341268112,1,0,"""sig4""^""HI""","""sig3""^""HI""",5,-0.971671413012469,"black","grey",2523,"Protein homeostasis/ubiquitination","All"
"174","All","ERBB2",469,350,0,0.73575476365996,0.990062104425091,3.45636956887292e-05,1e-05,0.000175161779846272,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-3.75656065052326,"black","black",2523,"RTK signaling","All"
"175","All","GABRA6",70,43,9.77558509696053e-08,0.723655016930946,0.992550893742357,0.0140521265991323,1e-05,0.0295886327685955,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-1.52887510225312,"black","black",2523,"Other","All"
"176","All","MSH2",49,20,0.0481076419558566,0.749820434426923,0.948456842224242,0.000634414482042333,0.0544855490333376,0.00224371273546845,0,1,"""sig4""^""HI""","""sig3""^""HI""",1.26371866849915,-2.64903274696443,"grey","black",2523,NA,"All"
"177","All","THRAP3",41,23,1.40547024463089e-07,0.732456436805933,1,0.0327294569802123,1e-05,0.0609343180585698,1,0,"""sig4""^""HI""","""sig3""^""HI""",5,-1.21513804487632,"black","grey",2523,"Splicing","All"
"178","All","XPO1",53,32,0.00634123375987894,0.709817628987132,0.932180387250403,0.0294114299325307,0.00796650795883951,0.0556583389229537,1,0,"""sig4""^""HI""","""sig3""^""HI""",2.09873200564853,-1.25446975896784,"black","grey",2523,"RNA abundance","All"
"179","All","AXIN1",98,74,1.97952765290665e-12,0.668642145494265,1,0.0790044597593247,1e-05,0.123677138576116,1,0,"""sig4""^""HI""","""sig3""^""HI""",5,-0.907710571250613,"black","grey",2523,"Wnt/B-catenin signaling","All"
"180","All","DAZAP1",35,15,0.00949178001214535,0.731316964024444,1,0.00659174416918301,0.0117274472050887,0.0159614906419247,1,1,"""sig4""^""HI""","""sig3""^""HI""",1.93079651349402,-1.7969265523755,"black","black",2523,"Splicing","All"
"181","All","ESR1",38,30,0.00316120743778048,0.699243659971914,0.96893563840307,0.396019298640202,0.00407414234438088,0.491326847690541,1,0,"""sig4""^""HI""","""sig3""^""HI""",2.38996380147744,-0.308629503959452,"black","grey",2523,NA,"All"
"182","All","KEL",49,38,6.95381876902879e-06,0.771359646611426,1,0.283469675540196,1.35012455320754e-05,0.375032889320879,1,0,"""sig4""^""HI""","""sig3""^""HI""",4.86962616463422,-0.425930644207654,"black","grey",2523,"Other","All"
"183","All","MYCN",31,14,0.000916336164226816,0.701635201555042,0.993586021221559,0.0160789564419729,0.00128631226809304,0.0331559170768958,1,1,"""sig4""^""HI""","""sig3""^""HI""",2.89065358829586,-1.47943895520704,"black","black",2523,"Transcription factor","All"
"184","All","NUP133",57,32,0.000349646647084478,0.680010097813253,0.996075052867462,0.0105245013074073,0.000530681966894715,0.0233098214141836,1,1,"""sig4""^""HI""","""sig3""^""HI""",3.27516566988179,-1.6324610537695,"black","black",2523,"RNA abundance","All"
"185","All","ALB",41,33,0.00010612180139602,0.754464246821411,0.984382114678652,0.415871849083317,0.000175306180206685,0.505556819082041,1,0,"""sig4""^""HI""","""sig3""^""HI""",3.75620277311129,-0.296230027358684,"black","grey",2523,"Other","All"
"186","All","CDK12",114,92,0,0.623629648594399,0.994370404744706,0.142974932198169,1e-05,0.205526465034868,1,0,"""sig4""^""HI""","""sig3""^""HI""",5,-0.687132247371488,"black","grey",2523,"Cell cycle","All"
"187","All","DACH1",37,36,5.32199549663215e-06,0.658488398727912,1,1,1.06797090838457e-05,1,1,0,"""sig4""^""HI""","""sig3""^""HI""",4.97144057736376,0,"black","grey",2523,"TGFB signaling","All"
"188","All","FGFR3",102,96,2.25471997739035e-08,0.792776117292781,1,0.722264734902623,1e-05,0.805810282596583,1,0,"""sig4""^""HI""","""sig3""^""HI""",5,-0.0937671950681879,"black","grey",2523,"RTK signaling","All"
"189","All","MAX",56,36,9.98344548708285e-06,0.696751792441724,0.959975491775472,0.0469453892231911,1.8773900632942e-05,0.0802095507299094,1,0,"""sig4""^""HI""","""sig3""^""HI""",4.72644548511079,-1.09577391622528,"black","grey",2523,"Transcription factor","All"
"190","All","NUP93",33,13,7.08064377047402e-05,0.646305593630843,0.972361529031539,0.00452792512677922,0.000118938903784929,0.0116711173526464,1,1,"""sig4""^""HI""","""sig3""^""HI""",3.92467606854693,-1.93288756410378,"black","black",2523,"RNA abundance","All"
"191","All","PRKAR1A",29,18,0.0182721331186452,0.764581320914228,0.924089836314302,0.143803429019164,0.0215943391402171,0.205728350606364,1,0,"""sig4""^""HI""","""sig3""^""HI""",1.6656600822925,-0.686705855784643,"black","grey",2523,"Other signaling","All"
"192","All","PSIP1",60,44,0.000316885715010873,0.734785397948322,0.950566560272943,0.140820956133145,0.000483412391776791,0.203408047747876,1,0,"""sig4""^""HI""","""sig3""^""HI""",3.31568222109572,-0.691631868407608,"black","grey",2523,"Transcription factor","All"
"193","All","RAD21",35,27,0.00113247416245776,0.718028199877086,0.978260375626536,0.374054375148468,0.0015604137077183,0.466009409039133,1,0,"""sig4""^""HI""","""sig3""^""HI""",2.80676024321011,-0.331605314527762,"black","grey",2523,NA,"All"
"194","All","RAF1",34,15,0.149522483736014,0.772680582558307,0.943460069599683,0.00938802674337933,0.158564765137922,0.0209479104199285,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.799793311382959,-1.6788592919509,"grey","black",2523,NA,"All"
"195","All","SMAD2",102,36,6.73061687495036e-08,0.722413585629208,0.949448209777858,1.66578719072519e-08,1e-05,1e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-5,"black","black",2523,"TGFB signaling","All"
"196","All","FUBP1",66,32,1.36932287464475e-06,0.728105064602789,1,0.000766924153244999,2.90374141502681e-06,0.00263575082552017,1,1,"""sig4""^""HI""","""sig3""^""HI""",5.53704206119067,-2.57909564878842,"black","black",2523,"Transcription factor","All"
"197","All","IL7R",44,39,0.0180543444889767,0.780633799420211,0.942211249132011,0.660796890987657,0.0214216230246192,0.751248176446044,1,0,"""sig4""^""HI""","""sig3""^""HI""",1.66914762762494,-0.124216569179396,"black","grey",2523,NA,"All"
